(syll)	B_PS	B_OG	B_LC	B_DT	B_TI	I_PS	I_OG	I_LC	I_DT	I_TI	O	I
깡	0.00246437653568	0.000333517096457	0.000333517096457	0.000333517096457	0.000333517096457	0.000333517096457	0.000333517096457	0.000333517096457	0.000333517096457	0.000333517096457	0.9942004525	0.000333517096457
저	1.26195028492e-90	1.26195028492e-90	4.64245565604e-91	3.43033652793e-90	1.66427989189e-81	4.64245565604e-91	4.64245565604e-91	4.64245565604e-91	4.64245565604e-91	4.64245565604e-91	1.0	3.43033652793e-90
民	3.02653606832e-08	0.731058357372	3.02653606832e-08	3.02653606832e-08	3.02653606832e-08	3.02653606832e-08	3.02653606832e-08	3.02653606832e-08	3.02653606832e-08	3.02653606832e-08	0.268941339974	3.02653606832e-08
천	6.37586958128e-59	3.4811068399e-57	1.85211676952e-45	6.37586958128e-59	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	1.0	9.46262946584e-57
받	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.21181048308e-113	1.0	1.21181048308e-113
액	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	0.999999977327	2.06115357571e-09
揚	0.072895426155	0.072895426155	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
숙	5.60279640615e-09	1.42516407476e-21	5.24288563399e-22	5.24288563399e-22	5.24288563399e-22	5.24288563399e-22	5.24288563399e-22	5.24288563399e-22	5.24288563399e-22	5.24288563399e-22	0.999999994397	1.42516407476e-21
둔	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
類	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
Y	4.53380034331e-05	0.998635981824	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	4.53380034331e-05	0.000910638141979
빡	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
골	1.05306173576e-20	1.42516408274e-21	1.05306173576e-20	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.0	1.42516408274e-21
씨	1.0	3.91746966445e-64	1.95039330013e-65	1.95039330013e-65	1.95039330013e-65	1.95039330013e-65	1.95039330013e-65	1.95039330013e-65	1.95039330013e-65	1.95039330013e-65	7.98490424569e-30	5.30171866609e-65
새	4.52398178761e-81	2.25235790555e-82	4.52398178761e-81	2.25235790555e-82	6.54284061905e-69	3.04823495097e-83	3.04823495097e-83	3.04823495097e-83	3.04823495097e-83	3.04823495097e-83	1.0	2.25235790555e-82
存	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
톱	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
성	1.03039689583e-205	5.92428989365e-224	9.02268150821e-232	1.01536903996e-238	1.01536903996e-238	1.01536903996e-238	1.01536903996e-238	1.01536903996e-238	1.01536903996e-238	1.01536903996e-238	1.0	3.02677244947e-235
봅	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
예	1.77852847613e-68	3.66582041118e-77	1.22974574855e-80	1.22974574855e-80	1.66427989189e-81	1.66427989189e-81	1.66427989189e-81	1.66427989189e-81	1.66427989189e-81	1.66427989189e-81	1.0	1.22974574855e-80
樹	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
쌔	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
史	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.996323477787	0.000334229292099
룩	1.66981538195e-05	1.66981538195e-05	4.53902880965e-05	1.66981538195e-05	1.66981538195e-05	1.66981538195e-05	1.66981538195e-05	1.66981538195e-05	1.66981538195e-05	1.66981538195e-05	0.999787628174	1.66981538195e-05
側	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
뿐	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	1.0	2.44260073774e-36
→	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
패	1.71390843154e-15	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	2.31952283024e-16	1.0	6.30511676015e-16
官	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
동	2.94953025966e-225	7.5026187974e-238	5.26438947505e-217	1.04195948699e-248	3.83315473796e-249	3.83315473796e-249	3.83315473796e-249	3.83315473796e-249	3.83315473796e-249	3.83315473796e-249	1.0	3.64000951493e-229
울	2.0310926318e-42	5.38018607808e-32	0.99999998477	3.62514086393e-34	2.0310926318e-42	2.0310926318e-42	2.0310926318e-42	2.0310926318e-42	2.0310926318e-42	2.0310926318e-42	1.52299795128e-08	1.50078573985e-41
뽀	0.0403806582329	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.811067201919	0.0148552139848
륭	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	0.999500850048	4.53772683897e-05
히	2.55409854838e-208	1.72093806494e-210	1.72093806494e-210	4.67799466983e-210	1.72093806494e-210	1.72093806494e-210	1.72093806494e-210	1.72093806494e-210	1.72093806494e-210	1.72093806494e-210	1.0	2.55409854838e-208
남	1.28062763892e-57	9.08666032348e-80	8.62880115662e-60	8.2859616761e-83	8.2859616761e-83	8.2859616761e-83	8.2859616761e-83	8.2859616761e-83	8.2859616761e-83	8.2859616761e-83	1.0	2.25235790555e-82
팩	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.930996913543	0.00627300785976
껄	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
寺	0.0497330876723	0.0497330876723	0.135188548493	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.367480574784	0.0497330876723
蕪	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
념	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	1.0	4.78089288389e-25
情	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.990068914138	0.000902825987459
필	2.93748211171e-30	2.93748211171e-30	2.93748211171e-30	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.0	1.46248622725e-31
전	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
常	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
뮌	0.072895426155	0.072895426155	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
쭈	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
숲	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
衡	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
슥	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
h	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	0.999932418232	6.14379711659e-06
뒤	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	1.0	3.4811068399e-57
씰	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
泰	0.401818128085	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174
내	2.06230860704e-280	1.12598234742e-278	1.12598234742e-278	3.6808558548e-272	7.5868093788e-281	7.5868093788e-281	7.5868093788e-281	7.5868093788e-281	7.5868093788e-281	7.5868093788e-281	1.0	1.52385139907e-279
검	1.75879220242e-25	1.92874984796e-22	6.47023492565e-26	1.75879220242e-25	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	1.0	6.47023492565e-26
事	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
링	0.0647812571648	0.176093714176	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648
헤	5.60278157642e-09	4.13992673782e-08	3.05901509112e-07	5.60278157642e-09	5.60278157642e-09	5.60278157642e-09	5.60278157642e-09	5.60278157642e-09	5.60278157642e-09	5.60278157642e-09	0.999997347554	2.26032341158e-06
閑	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
功	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
를	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
럼	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	2.34555133854e-59	1.0	2.34555133854e-59
릅	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
퍼	5.60279640537e-09	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	1.38879437852e-11	0.999999994258	1.38879437852e-11
늦	1.02618796116e-10	1.02618796116e-10	1.02618796116e-10	2.7894680874e-10	7.58256041304e-10	1.02618796116e-10	1.02618796116e-10	1.02618796116e-10	1.02618796116e-10	1.02618796116e-10	0.999999998039	1.02618796116e-10
괜	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
써	1.18506486423e-27	3.22134028599e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.0	1.18506486423e-27
쩜	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
△	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
팡	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
객	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	1.38879438641e-11	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	0.999999999935	5.10908902773e-12
펄	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
僧	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
치	2.35517166932e-254	8.66419237571e-255	7.90072077351e-258	2.90651274301e-258	2.90651274301e-258	2.90651274301e-258	2.90651274301e-258	2.90651274301e-258	2.90651274301e-258	2.90651274301e-258	1.0	3.18737824938e-255
恒	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
린	8.53304762574e-17	7.09547416228e-23	1.92874984796e-22	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	1.0	7.09547416228e-23
衆	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
修	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
국	3.36838535302e-199	7.72634559736e-172	5.87928269825e-105	8.01765450733e-225	9.89457171985e-229	9.89457171985e-229	9.89457171985e-229	9.89457171985e-229	9.89457171985e-229	9.89457171985e-229	1.0	7.12457640674e-218
왠	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
~	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	1.52299727663e-08	3.05902180337e-07	0.999999541798
F	3.31789960106e-05	0.730816020733	3.31789960106e-05	3.31789960106e-05	3.31789960106e-05	3.31789960106e-05	3.31789960106e-05	3.31789960106e-05	3.31789960106e-05	3.31789960106e-05	0.268852189307	3.31789960106e-05
씹	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
숨	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.71390843154e-15	1.0	1.71390843154e-15
넉	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
높	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	8.7565107627e-27	1.0	8.7565107627e-27
w	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295
샤	0.997197999522	4.52727191376e-05	4.52727191376e-05	1.66549026166e-05	1.66549026166e-05	1.66549026166e-05	1.66549026166e-05	1.66549026166e-05	1.66549026166e-05	1.66549026166e-05	0.00247180671188	0.000123064009757
異	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
찾	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	1.0	5.52108227703e-42
督	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
